,g_L default,g_L,E_L default,E_L,C_m default,C_m
5758,16.6667,102.0462732,-70,-76.51568941,250,103.9506
5759,16.6667,113.0700632,-70,-61.99896379,250,144.1315
5760,16.6667,85.59092021,-70,-76.51568941,250,103.9506
5761,16.6667,90.4088272,-70,-62.03795533,250,82.6775
5762,16.6667,2.199479896,-70,-62.92446589,250,118.7322
5763,16.6667,32.0014432,-70,-62.56025374,250,64.4175
5764,16.6667,165.0594893,-70,-65.58152638,250,118.2292
5765,16.6667,116.5182202,-70,-62.92446589,250,118.7322
5766,16.6667,38.26309374,-70,-61.99896379,250,144.1315
5767,16.6667,29.32158503,-70,-63.17258776,250,82.6775
5768,16.6667,122.4629179,-70,-73.07731367,250,109.8293
5769,16.6667,53.08111044,-70,-76.51568941,250,103.9506
5770,16.6667,102.0462732,-70,-76.51568941,250,103.9506
5771,16.6667,38.26309374,-70,-61.99896379,250,144.1315
5772,16.6667,250.1119855,-70,-64.31276729,250,109.8293
5773,16.6667,161.6052464,-70,-65.58152638,250,118.2292
5774,16.6667,20.45893782,-70,-62.57868264,250,82.6775
5775,16.6667,127.8113271,-70,-73.07731367,250,109.8293
5776,16.6667,118.2830004,-70,-73.07731367,250,109.8293
5777,16.6667,61.89306079,-70,-63.95421694,250,82.6775
5778,16.6667,61.73861826,-70,-62.56025374,250,64.4175
5779,16.6667,10.41951224,-70,-61.99896379,250,144.1315
5780,16.6667,163.0959387,-70,-65.58152638,250,118.2292
5781,16.6667,125.8727298,-70,-61.99896379,250,144.1315
5782,16.6667,20.0575371,-70,-62.56025374,250,64.4175
5783,16.6667,53.08111044,-70,-76.51568941,250,103.9506
5784,16.6667,109.0303538,-70,-61.99896379,250,144.1315
5785,16.6667,102.0462732,-70,-76.51568941,250,103.9506
5786,16.6667,85.59092021,-70,-76.51568941,250,103.9506
5787,16.6667,102.0462732,-70,-76.51568941,250,103.9506
5788,16.6667,14.60303392,-70,-62.92446589,250,118.7322
5789,16.6667,29.32158503,-70,-63.17258776,250,82.6775
5790,16.6667,161.2622446,-70,-65.58152638,250,118.2292
5791,16.6667,20.0575371,-70,-62.56025374,250,64.4175
5792,16.6667,92.57755251,-70,-76.51568941,250,103.9506
5793,16.6667,33.27755295,-70,-63.99273923,250,82.6775
5794,16.6667,32.0014432,-70,-62.56025374,250,64.4175
5795,16.6667,30.14049788,-70,-62.06317645,250,82.6775
5796,16.6667,202.6660802,-70,-64.31276729,250,109.8293
5797,16.6667,102.0462732,-70,-76.51568941,250,103.9506
5798,16.6667,163.0959387,-70,-65.58152638,250,118.2292
5799,16.6667,250.1119855,-70,-64.31276729,250,109.8293
5800,16.6667,102.0462732,-70,-76.51568941,250,103.9506
5801,16.6667,33.27755295,-70,-63.99273923,250,82.6775
5802,16.6667,30.14049788,-70,-62.06317645,250,82.6775
5803,16.6667,85.59092021,-70,-76.51568941,250,103.9506
5804,16.6667,116.5182202,-70,-62.92446589,250,118.7322
5805,16.6667,127.8113271,-70,-73.07731367,250,109.8293
5806,16.6667,89.20470583,-70,-61.99896379,250,144.1315
5807,16.6667,250.1119855,-70,-64.31276729,250,109.8293
5808,16.6667,22.77261864,-70,-62.92446589,250,118.7322
5809,16.6667,38.26309374,-70,-61.99896379,250,144.1315
5810,16.6667,11.65139394,-70,-50.0,250,194.5705
5811,16.6667,117.7589677,-70,-73.07731367,250,109.8293
5812,16.6667,73.23162157,-70,-61.38578781,250,82.6775
5813,16.6667,165.0594893,-70,-65.58152638,250,118.2292
5814,16.6667,122.6621103,-70,-73.07731367,250,109.8293
5815,16.6667,116.8659179,-70,-61.99896379,250,144.1315
5816,16.6667,167.6210843,-70,-65.58152638,250,118.2292
5817,16.6667,125.8727298,-70,-61.99896379,250,144.1315
5818,16.6667,127.8113271,-70,-73.07731367,250,109.8293
5819,16.6667,161.6052464,-70,-65.58152638,250,118.2292
5820,16.6667,89.20470583,-70,-61.99896379,250,144.1315
5821,16.6667,32.0014432,-70,-62.56025374,250,64.4175
5822,16.6667,92.57755251,-70,-76.51568941,250,103.9506
5823,16.6667,33.27755295,-70,-63.99273923,250,82.6775
5824,16.6667,40.15623048,-70,-62.92446589,250,118.7322
5825,16.6667,161.6052464,-70,-65.58152638,250,118.2292
5826,16.6667,85.59092021,-70,-76.51568941,250,103.9506
5827,16.6667,125.8727298,-70,-61.99896379,250,144.1315
5828,16.6667,27.54039329,-70,-61.99896379,250,144.1315
5829,16.6667,2.199479896,-70,-62.92446589,250,118.7322
5830,16.6667,11.65139394,-70,-50.0,250,194.5705
5831,16.6667,89.20470583,-70,-61.99896379,250,144.1315
5832,16.6667,32.0014432,-70,-62.56025374,250,64.4175
5833,16.6667,122.4629179,-70,-73.07731367,250,109.8293
5834,16.6667,85.59092021,-70,-76.51568941,250,103.9506
5835,16.6667,125.1250082,-70,-61.99896379,250,144.1315
5836,16.6667,27.54039329,-70,-61.99896379,250,144.1315
5837,16.6667,86.43443346,-70,-76.51568941,250,103.9506
5838,16.6667,118.2830004,-70,-73.07731367,250,109.8293
5839,16.6667,30.14049788,-70,-62.06317645,250,82.6775
5840,16.6667,20.0575371,-70,-62.56025374,250,64.4175
5841,16.6667,163.2613921,-70,-65.58152638,250,118.2292
5842,16.6667,33.27755295,-70,-63.99273923,250,82.6775
5843,16.6667,10.41951224,-70,-61.99896379,250,144.1315
5844,16.6667,163.2613921,-70,-65.58152638,250,118.2292
5845,16.6667,22.77261864,-70,-62.92446589,250,118.7322
5846,16.6667,2.912445017,-70,-62.92446589,250,118.7322
5847,16.6667,125.8727298,-70,-61.99896379,250,144.1315
5848,16.6667,113.0700632,-70,-61.99896379,250,144.1315
5849,16.6667,40.15623048,-70,-62.92446589,250,118.7322
5850,16.6667,14.60303392,-70,-62.92446589,250,118.7322
5851,16.6667,163.2613921,-70,-65.58152638,250,118.2292
5852,16.6667,30.14049788,-70,-62.06317645,250,82.6775
5853,16.6667,85.59092021,-70,-76.51568941,250,103.9506
5854,16.6667,61.89306079,-70,-63.95421694,250,82.6775
5855,16.6667,14.38309523,-70,-72.09212516,250,156.3205
5856,16.6667,165.0594893,-70,-65.58152638,250,118.2292
5857,16.6667,92.57755251,-70,-76.51568941,250,103.9506
5858,16.6667,22.02791659,-70,-62.92446589,250,118.7322
5859,16.6667,33.27755295,-70,-63.99273923,250,82.6775
5860,16.6667,98.17954815,-70,-61.99896379,250,144.1315
5861,16.6667,167.6210843,-70,-65.58152638,250,118.2292
5862,16.6667,22.77261864,-70,-62.92446589,250,118.7322
5863,16.6667,92.57755251,-70,-76.51568941,250,103.9506
5864,16.6667,61.73861826,-70,-62.56025374,250,64.4175
5865,16.6667,163.2613921,-70,-65.58152638,250,118.2292
5866,16.6667,109.0303538,-70,-61.99896379,250,144.1315
5867,16.6667,33.27755295,-70,-63.99273923,250,82.6775
5868,16.6667,202.6660802,-70,-64.31276729,250,109.8293
5869,16.6667,40.15623048,-70,-62.92446589,250,118.7322
5870,16.6667,27.54039329,-70,-61.99896379,250,144.1315
5871,16.6667,163.2613921,-70,-65.58152638,250,118.2292
5872,16.6667,86.43443346,-70,-76.51568941,250,103.9506
5873,16.6667,2.912445017,-70,-62.92446589,250,118.7322
5874,16.6667,2.912445017,-70,-62.92446589,250,118.7322
5875,16.6667,2.199479896,-70,-62.92446589,250,118.7322
5876,16.6667,38.26309374,-70,-61.99896379,250,144.1315
5877,16.6667,127.8113271,-70,-73.07731367,250,109.8293
5878,16.6667,40.15623048,-70,-62.92446589,250,118.7322
5879,16.6667,89.20470583,-70,-61.99896379,250,144.1315
5880,16.6667,73.23162157,-70,-61.38578781,250,82.6775
5881,16.6667,22.02791659,-70,-62.92446589,250,118.7322
5882,16.6667,20.0575371,-70,-62.56025374,250,64.4175
5883,16.6667,92.57755251,-70,-76.51568941,250,103.9506
5884,16.6667,219.2745766,-70,-64.31276729,250,109.8293
5885,16.6667,98.17954815,-70,-61.99896379,250,144.1315
5886,16.6667,122.6621103,-70,-73.07731367,250,109.8293
5887,16.6667,102.0462732,-70,-76.51568941,250,103.9506
5888,16.6667,113.0700632,-70,-61.99896379,250,144.1315
5889,16.6667,127.9576928,-70,-73.07731367,250,109.8293
5890,16.6667,161.2622446,-70,-65.58152638,250,118.2292
5891,16.6667,161.6052464,-70,-65.58152638,250,118.2292
5892,16.6667,90.4088272,-70,-62.03795533,250,82.6775
5893,16.6667,214.6375496,-70,-64.31276729,250,109.8293
5894,16.6667,20.45893782,-70,-62.57868264,250,82.6775
5895,16.6667,73.23162157,-70,-61.38578781,250,82.6775
5896,16.6667,10.41951224,-70,-61.99896379,250,144.1315
5897,16.6667,20.0575371,-70,-62.56025374,250,64.4175
5898,16.6667,10.41951224,-70,-61.99896379,250,144.1315
5899,16.6667,89.20470583,-70,-61.99896379,250,144.1315
5900,16.6667,85.59092021,-70,-76.51568941,250,103.9506
5901,16.6667,29.32158503,-70,-63.17258776,250,82.6775
5902,16.6667,202.6660802,-70,-64.31276729,250,109.8293
5903,16.6667,109.0303538,-70,-61.99896379,250,144.1315
5904,16.6667,219.2745766,-70,-64.31276729,250,109.8293
5905,16.6667,2.199479896,-70,-62.92446589,250,118.7322
5906,16.6667,89.20470583,-70,-61.99896379,250,144.1315
5907,16.6667,85.59092021,-70,-76.51568941,250,103.9506
5908,16.6667,161.2622446,-70,-65.58152638,250,118.2292
5909,16.6667,214.6375496,-70,-64.31276729,250,109.8293
5910,16.6667,167.6210843,-70,-65.58152638,250,118.2292
5911,16.6667,29.32158503,-70,-63.17258776,250,82.6775
5912,16.6667,161.6052464,-70,-65.58152638,250,118.2292
5913,16.6667,38.26309374,-70,-61.99896379,250,144.1315
5914,16.6667,214.6375496,-70,-64.31276729,250,109.8293
5915,16.6667,30.14049788,-70,-62.06317645,250,82.6775
5916,16.6667,125.8727298,-70,-61.99896379,250,144.1315
5917,16.6667,250.1119855,-70,-64.31276729,250,109.8293
5918,16.6667,163.0959387,-70,-65.58152638,250,118.2292
5919,16.6667,73.23162157,-70,-61.38578781,250,82.6775
5920,16.6667,73.23162157,-70,-61.38578781,250,82.6775
5921,16.6667,250.1119855,-70,-64.31276729,250,109.8293
5922,16.6667,61.73861826,-70,-62.56025374,250,64.4175
5923,16.6667,40.15623048,-70,-62.92446589,250,118.7322
5924,16.6667,202.6660802,-70,-64.31276729,250,109.8293
5925,16.6667,163.0959387,-70,-65.58152638,250,118.2292
5926,16.6667,10.41951224,-70,-61.99896379,250,144.1315
5927,16.6667,118.2830004,-70,-73.07731367,250,109.8293
5928,16.6667,219.2745766,-70,-64.31276729,250,109.8293
5929,16.6667,127.9576928,-70,-73.07731367,250,109.8293
5930,16.6667,161.2622446,-70,-65.58152638,250,118.2292
5931,16.6667,202.6660802,-70,-64.31276729,250,109.8293
5932,16.6667,27.54039329,-70,-61.99896379,250,144.1315
5933,16.6667,109.0303538,-70,-61.99896379,250,144.1315
5934,16.6667,250.1119855,-70,-64.31276729,250,109.8293
5935,16.6667,92.57755251,-70,-76.51568941,250,103.9506
5936,16.6667,90.4088272,-70,-62.03795533,250,82.6775
5937,16.6667,53.08111044,-70,-76.51568941,250,103.9506
5938,16.6667,14.60303392,-70,-62.92446589,250,118.7322
5939,16.6667,12.12269387,-70,-70.24042295,250,156.3205
5940,16.6667,61.73861826,-70,-62.56025374,250,64.4175
5941,16.6667,117.7589677,-70,-73.07731367,250,109.8293
5942,16.6667,102.0462732,-70,-76.51568941,250,103.9506
5943,16.6667,127.9576928,-70,-73.07731367,250,109.8293
5944,16.6667,40.15623048,-70,-62.92446589,250,118.7322
5945,16.6667,73.23162157,-70,-61.38578781,250,82.6775
5946,16.6667,250.1119855,-70,-64.31276729,250,109.8293
5947,16.6667,165.0594893,-70,-65.58152638,250,118.2292
5948,16.6667,89.20470583,-70,-61.99896379,250,144.1315
5949,16.6667,125.8727298,-70,-61.99896379,250,144.1315
5950,16.6667,118.2830004,-70,-73.07731367,250,109.8293
5951,16.6667,32.0014432,-70,-62.56025374,250,64.4175
5952,16.6667,73.23162157,-70,-61.38578781,250,82.6775
5953,16.6667,61.04188071,-70,-62.92446589,250,118.7322
5954,16.6667,163.0959387,-70,-65.58152638,250,118.2292
5955,16.6667,202.6660802,-70,-64.31276729,250,109.8293
5956,16.6667,102.0462732,-70,-76.51568941,250,103.9506
5957,16.6667,20.0575371,-70,-62.56025374,250,64.4175
5958,16.6667,29.32158503,-70,-63.17258776,250,82.6775
5959,16.6667,113.0700632,-70,-61.99896379,250,144.1315
5960,16.6667,38.26309374,-70,-61.99896379,250,144.1315
5961,16.6667,32.0014432,-70,-62.56025374,250,64.4175
5962,16.6667,218.1539715,-70,-64.31276729,250,109.8293
5963,16.6667,219.2745766,-70,-64.31276729,250,109.8293
5964,16.6667,14.60303392,-70,-62.92446589,250,118.7322
5965,16.6667,214.6375496,-70,-64.31276729,250,109.8293
5966,16.6667,161.2622446,-70,-65.58152638,250,118.2292
5967,16.6667,8.511707965,-70,-66.40190206,250,50.0441
5968,16.6667,125.1250082,-70,-61.99896379,250,144.1315
5969,16.6667,202.6660802,-70,-64.31276729,250,109.8293
5970,16.6667,118.2830004,-70,-73.07731367,250,109.8293
5971,16.6667,122.6621103,-70,-73.07731367,250,109.8293
5972,16.6667,167.6210843,-70,-65.58152638,250,118.2292
5973,16.6667,92.57755251,-70,-76.51568941,250,103.9506
5974,16.6667,117.7589677,-70,-73.07731367,250,109.8293
5975,16.6667,113.0700632,-70,-61.99896379,250,144.1315
5976,16.6667,2.912445017,-70,-62.92446589,250,118.7322
5977,16.6667,161.2622446,-70,-65.58152638,250,118.2292
5978,16.6667,73.23162157,-70,-61.38578781,250,82.6775
5979,16.6667,14.60303392,-70,-62.92446589,250,118.7322
5980,16.6667,30.14049788,-70,-62.06317645,250,82.6775
5981,16.6667,29.32158503,-70,-63.17258776,250,82.6775
5982,16.6667,61.73861826,-70,-62.56025374,250,64.4175
5983,16.6667,125.1250082,-70,-61.99896379,250,144.1315
5984,16.6667,38.26309374,-70,-61.99896379,250,144.1315
5985,16.6667,218.1539715,-70,-64.31276729,250,109.8293
5986,16.6667,85.59092021,-70,-76.51568941,250,103.9506
5987,16.6667,1.259667491,-70,-46.06675265,250,85.9879
5988,16.6667,163.2613921,-70,-65.58152638,250,118.2292
5989,16.6667,214.6375496,-70,-64.31276729,250,109.8293
5990,16.6667,73.23162157,-70,-61.38578781,250,82.6775
5991,16.6667,98.17954815,-70,-61.99896379,250,144.1315
5992,16.6667,219.2745766,-70,-64.31276729,250,109.8293
5993,16.6667,20.0575371,-70,-62.56025374,250,64.4175
5994,16.6667,122.6621103,-70,-73.07731367,250,109.8293
5995,16.6667,109.0303538,-70,-61.99896379,250,144.1315
5996,16.6667,20.45893782,-70,-62.57868264,250,82.6775
5997,16.6667,85.59092021,-70,-76.51568941,250,103.9506
5998,16.6667,90.4088272,-70,-62.03795533,250,82.6775
5999,16.6667,125.1250082,-70,-61.99896379,250,144.1315
6000,16.6667,125.1250082,-70,-61.99896379,250,144.1315
6001,16.6667,30.14049788,-70,-62.06317645,250,82.6775
6002,16.6667,29.32158503,-70,-63.17258776,250,82.6775
6003,16.6667,125.1250082,-70,-61.99896379,250,144.1315
6004,16.6667,109.0303538,-70,-61.99896379,250,144.1315
6005,16.6667,10.41951224,-70,-61.99896379,250,144.1315
6006,16.6667,161.2622446,-70,-65.58152638,250,118.2292
6007,16.6667,116.5182202,-70,-62.92446589,250,118.7322
6008,16.6667,33.27755295,-70,-63.99273923,250,82.6775
6009,16.6667,10.41951224,-70,-61.99896379,250,144.1315
6010,16.6667,20.45893782,-70,-62.57868264,250,82.6775
6011,16.6667,127.9576928,-70,-73.07731367,250,109.8293
6012,16.6667,22.02791659,-70,-62.92446589,250,118.7322
6013,16.6667,118.2830004,-70,-73.07731367,250,109.8293
6014,16.6667,11.65139394,-70,-50.0,250,194.5705
6015,16.6667,22.77261864,-70,-62.92446589,250,118.7322
6016,16.6667,73.23162157,-70,-61.38578781,250,82.6775
6017,16.6667,102.0462732,-70,-76.51568941,250,103.9506
6018,16.6667,125.1250082,-70,-61.99896379,250,144.1315
6019,16.6667,218.1539715,-70,-64.31276729,250,109.8293
6020,16.6667,102.0462732,-70,-76.51568941,250,103.9506
6021,16.6667,86.43443346,-70,-76.51568941,250,103.9506
6022,16.6667,98.17954815,-70,-61.99896379,250,144.1315
6023,16.6667,219.2745766,-70,-64.31276729,250,109.8293
6024,16.6667,127.8113271,-70,-73.07731367,250,109.8293
6025,16.6667,125.8727298,-70,-61.99896379,250,144.1315
6026,16.6667,29.32158503,-70,-63.17258776,250,82.6775
6027,16.6667,163.0959387,-70,-65.58152638,250,118.2292
6028,16.6667,125.8727298,-70,-61.99896379,250,144.1315
6029,16.6667,29.32158503,-70,-63.17258776,250,82.6775
6030,16.6667,20.0575371,-70,-62.56025374,250,64.4175
6031,16.6667,2.912445017,-70,-62.92446589,250,118.7322
6032,16.6667,102.0462732,-70,-76.51568941,250,103.9506
6033,16.6667,102.0462732,-70,-76.51568941,250,103.9506
6034,16.6667,219.2745766,-70,-64.31276729,250,109.8293
6035,16.6667,98.17954815,-70,-61.99896379,250,144.1315
6036,16.6667,32.0014432,-70,-62.56025374,250,64.4175
6037,16.6667,2.912445017,-70,-62.92446589,250,118.7322
6038,16.6667,85.59092021,-70,-76.51568941,250,103.9506
6039,16.6667,61.04188071,-70,-62.92446589,250,118.7322
6040,16.6667,33.27755295,-70,-63.99273923,250,82.6775
6041,16.6667,14.60303392,-70,-62.92446589,250,118.7322
6042,16.6667,127.9576928,-70,-73.07731367,250,109.8293
6043,16.6667,117.7589677,-70,-73.07731367,250,109.8293
6044,16.6667,38.26309374,-70,-61.99896379,250,144.1315
6045,16.6667,118.2830004,-70,-73.07731367,250,109.8293
6046,16.6667,125.8727298,-70,-61.99896379,250,144.1315
6047,16.6667,250.1119855,-70,-64.31276729,250,109.8293
6048,16.6667,22.77261864,-70,-62.92446589,250,118.7322
6049,16.6667,118.2830004,-70,-73.07731367,250,109.8293
6050,16.6667,161.6052464,-70,-65.58152638,250,118.2292
6051,16.6667,161.2622446,-70,-65.58152638,250,118.2292
6052,16.6667,218.1539715,-70,-64.31276729,250,109.8293
6053,16.6667,113.0700632,-70,-61.99896379,250,144.1315
6054,16.6667,27.54039329,-70,-61.99896379,250,144.1315
6055,16.6667,202.6660802,-70,-64.31276729,250,109.8293
6056,16.6667,127.8113271,-70,-73.07731367,250,109.8293
6057,16.6667,218.1539715,-70,-64.31276729,250,109.8293
6058,16.6667,11.65139394,-70,-50.0,250,194.5705
6059,16.6667,12.12269387,-70,-70.24042295,250,156.3205
6060,16.6667,33.27755295,-70,-63.99273923,250,82.6775
6061,16.6667,32.0014432,-70,-62.56025374,250,64.4175
6062,16.6667,116.8659179,-70,-61.99896379,250,144.1315
6063,16.6667,125.8727298,-70,-61.99896379,250,144.1315
6064,16.6667,20.0575371,-70,-62.56025374,250,64.4175
6065,16.6667,122.6621103,-70,-73.07731367,250,109.8293
6066,16.6667,113.0700632,-70,-61.99896379,250,144.1315
6067,16.6667,20.45893782,-70,-62.57868264,250,82.6775
6068,16.6667,163.2613921,-70,-65.58152638,250,118.2292
6069,16.6667,116.8659179,-70,-61.99896379,250,144.1315
6070,16.6667,117.7589677,-70,-73.07731367,250,109.8293
6071,16.6667,122.6621103,-70,-73.07731367,250,109.8293
6072,16.6667,116.5182202,-70,-62.92446589,250,118.7322
6073,16.6667,102.0462732,-70,-76.51568941,250,103.9506
6074,16.6667,10.41951224,-70,-61.99896379,250,144.1315
6075,16.6667,89.20470583,-70,-61.99896379,250,144.1315
6076,16.6667,202.6660802,-70,-64.31276729,250,109.8293
6077,16.6667,53.08111044,-70,-76.51568941,250,103.9506
6078,16.6667,92.57755251,-70,-76.51568941,250,103.9506
6079,16.6667,32.0014432,-70,-62.56025374,250,64.4175
6080,16.6667,53.08111044,-70,-76.51568941,250,103.9506
6081,16.6667,98.17954815,-70,-61.99896379,250,144.1315
6082,16.6667,167.6210843,-70,-65.58152638,250,118.2292
6083,16.6667,29.32158503,-70,-63.17258776,250,82.6775
6084,16.6667,10.69248803,-70,-62.24762725,250,50.0441
6085,16.6667,218.1539715,-70,-64.31276729,250,109.8293
6086,16.6667,161.6052464,-70,-65.58152638,250,118.2292
6087,16.6667,163.2613921,-70,-65.58152638,250,118.2292
6088,16.6667,29.32158503,-70,-63.17258776,250,82.6775
6089,16.6667,122.4629179,-70,-73.07731367,250,109.8293
6090,16.6667,122.4629179,-70,-73.07731367,250,109.8293
6091,16.6667,61.73861826,-70,-62.56025374,250,64.4175
6092,16.6667,161.2622446,-70,-65.58152638,250,118.2292
6093,16.6667,38.26309374,-70,-61.99896379,250,144.1315
6094,16.6667,1.259667491,-70,-46.06675265,250,85.9879
6095,16.6667,61.89306079,-70,-63.95421694,250,82.6775
6096,16.6667,102.0462732,-70,-76.51568941,250,103.9506
6097,16.6667,33.27755295,-70,-63.99273923,250,82.6775
6098,16.6667,163.2613921,-70,-65.58152638,250,118.2292
6099,16.6667,33.27755295,-70,-63.99273923,250,82.6775
6100,16.6667,33.27755295,-70,-63.99273923,250,82.6775
6101,16.6667,113.0700632,-70,-61.99896379,250,144.1315
6102,16.6667,102.0462732,-70,-76.51568941,250,103.9506
6103,16.6667,53.08111044,-70,-76.51568941,250,103.9506
6104,16.6667,38.26309374,-70,-61.99896379,250,144.1315
6105,16.6667,219.2745766,-70,-64.31276729,250,109.8293
6106,16.6667,85.59092021,-70,-76.51568941,250,103.9506
6107,16.6667,127.8113271,-70,-73.07731367,250,109.8293
6108,16.6667,219.2745766,-70,-64.31276729,250,109.8293
6109,16.6667,29.32158503,-70,-63.17258776,250,82.6775
6110,16.6667,61.04188071,-70,-62.92446589,250,118.7322
6111,16.6667,73.23162157,-70,-61.38578781,250,82.6775
6112,16.6667,161.6052464,-70,-65.58152638,250,118.2292
6113,16.6667,219.2745766,-70,-64.31276729,250,109.8293
6114,16.6667,102.0462732,-70,-76.51568941,250,103.9506
6115,16.6667,30.14049788,-70,-62.06317645,250,82.6775
6116,16.6667,11.65139394,-70,-50.0,250,194.5705
6117,16.6667,53.08111044,-70,-76.51568941,250,103.9506
6118,16.6667,22.02791659,-70,-62.92446589,250,118.7322
6119,16.6667,20.0575371,-70,-62.56025374,250,64.4175
6120,16.6667,202.6660802,-70,-64.31276729,250,109.8293
6121,16.6667,214.6375496,-70,-64.31276729,250,109.8293
6122,16.6667,122.4629179,-70,-73.07731367,250,109.8293
6123,16.6667,167.6210843,-70,-65.58152638,250,118.2292
6124,16.6667,92.57755251,-70,-76.51568941,250,103.9506
6125,16.6667,102.0462732,-70,-76.51568941,250,103.9506
6126,16.6667,98.17954815,-70,-61.99896379,250,144.1315
6127,16.6667,33.27755295,-70,-63.99273923,250,82.6775
6128,16.6667,20.45893782,-70,-62.57868264,250,82.6775
6129,16.6667,109.0303538,-70,-61.99896379,250,144.1315
6130,16.6667,125.8727298,-70,-61.99896379,250,144.1315
6131,16.6667,20.0575371,-70,-62.56025374,250,64.4175
